[ 2014-10-05T22:37:11+08:00 ] /index.php/Tree/KaiBoLuo/RID/1/TPL/0/FID/1 | INFO: Tag[ route_check ] --START--
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | NOTIC: [2] mysql_num_rows(): supplied argument is not a valid MySQL result resource DbMysql.class.php 第 132 行.
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | NOTIC: [2] mysql_free_result(): supplied argument is not a valid MySQL result resource DbMysql.class.php 第 97 行.
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.003947s ]
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SELECT `str7` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000209s ]
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | SQL: UPDATE xt_fck SET `b10`=b10-3 where `id`=1 [ RunTime:0.000207s ]
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | NOTIC: [2] mysql_num_rows(): supplied argument is not a valid MySQL result resource DbMysql.class.php 第 132 行.
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead FckModel.class.php 第 89 行.
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | NOTIC: [2] mysql_free_result(): supplied argument is not a valid MySQL result resource DbMysql.class.php 第 97 行.
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | SQL: INSERT INTO `xt_history` (`user_id`,`uid`,`action_type`,`pdt`,`epoints`,`bz`,`did`,`type`,`allp`) VALUES ('100000','1',10,1412521609,-3,10,0,1,0) [ RunTime:0.000185s ]
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SELECT `s6`,`s13` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000180s ]
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | SQL: UPDATE xt_fck SET `b2`=b2+16.2,b25=b25+10.8 where `id`=1 [ RunTime:0.000225s ]
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | NOTIC: [2] mysql_num_rows(): supplied argument is not a valid MySQL result resource DbMysql.class.php 第 132 行.
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead FckModel.class.php 第 89 行.
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | NOTIC: [2] mysql_free_result(): supplied argument is not a valid MySQL result resource DbMysql.class.php 第 97 行.
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | SQL: INSERT INTO `xt_history` (`user_id`,`uid`,`action_type`,`pdt`,`epoints`,`bz`,`did`,`type`,`allp`) VALUES ('111','1',2,1412521609,16.2,2,0,1,0) [ RunTime:0.000172s ]
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead FckModel.class.php 第 89 行.
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | SQL: INSERT INTO `xt_history` (`user_id`,`uid`,`action_type`,`pdt`,`epoints`,`bz`,`did`,`type`,`allp`) VALUES ('111','1',25,1412521609,10.8,25,0,1,0) [ RunTime:0.000190s ]
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SELECT `s1`,`s15`,`s5`,`s9`,`s7`,`s12` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000187s ]
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | NOTIC: [8] Undefined index:  s11 FckModel.class.php 第 165 行.
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SELECT `is_fenh`,`id`,`user_id`,`shangqi_l`,`shangqi_r`,`benqi_l`,`benqi_r`,`re_path`,`re_level`,`re_nums`,`nickname`,`u_level`,`re_id`,`day_feng`,`peng_num` FROM `xt_fck` WHERE is_pay>=1 and ((shangqi_l+benqi_l)>0 or (shangqi_r+benqi_r)>0)  [ RunTime:0.000270s ]
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | SQL: UPDATE xt_fck SET `shangqi_l`=1,`shangqi_r`=0,`benqi_l`=0,`benqi_r`=0,peng_num=peng_num+0 where `id`=1 [ RunTime:0.000202s ]
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | NOTIC: [2] mysql_num_rows(): supplied argument is not a valid MySQL result resource DbMysql.class.php 第 132 行.
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | NOTIC: [2] mysql_free_result(): supplied argument is not a valid MySQL result resource DbMysql.class.php 第 97 行.
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SELECT `s4`,`s5` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000191s ]
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SELECT * FROM `xt_fck` WHERE id in (0,1,0) and is_fenh=0 ORDER BY pdt desc LIMIT 0,11   [ RunTime:0.000572s ]
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead FckModel.class.php 第 89 行.
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | SQL: INSERT INTO `xt_history` (`user_id`,`uid`,`action_type`,`pdt`,`epoints`,`bz`,`did`,`type`,`allp`) VALUES ('111','1',16,1412521609,'25',16,0,1,0) [ RunTime:0.001243s ]
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | SQL: UPDATE xt_fck SET `b16`=b16+25 where `id`=1 [ RunTime:0.000531s ]
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | NOTIC: [2] mysql_num_rows(): supplied argument is not a valid MySQL result resource DbMysql.class.php 第 132 行.
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | NOTIC: [2] mysql_free_result(): supplied argument is not a valid MySQL result resource DbMysql.class.php 第 97 行.
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.003850s ]
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SELECT `str7` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000206s ]
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | SQL: UPDATE xt_fck SET `b10`=b10-2.5 where `id`=1 [ RunTime:0.000208s ]
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | NOTIC: [2] mysql_num_rows(): supplied argument is not a valid MySQL result resource DbMysql.class.php 第 132 行.
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead FckModel.class.php 第 89 行.
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | NOTIC: [2] mysql_free_result(): supplied argument is not a valid MySQL result resource DbMysql.class.php 第 97 行.
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | SQL: INSERT INTO `xt_history` (`user_id`,`uid`,`action_type`,`pdt`,`epoints`,`bz`,`did`,`type`,`allp`) VALUES ('100000','1',10,1412521609,-2.5,10,0,1,0) [ RunTime:0.000186s ]
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SELECT `s6`,`s13` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000181s ]
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | SQL: UPDATE xt_fck SET `b6`=b6+13.5,b25=b25+9 where `id`=1 [ RunTime:0.000211s ]
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | NOTIC: [2] mysql_num_rows(): supplied argument is not a valid MySQL result resource DbMysql.class.php 第 132 行.
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead FckModel.class.php 第 89 行.
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | NOTIC: [2] mysql_free_result(): supplied argument is not a valid MySQL result resource DbMysql.class.php 第 97 行.
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | SQL: INSERT INTO `xt_history` (`user_id`,`uid`,`action_type`,`pdt`,`epoints`,`bz`,`did`,`type`,`allp`) VALUES ('111','1',6,1412521609,13.5,6,0,1,0) [ RunTime:0.000172s ]
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead FckModel.class.php 第 89 行.
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | SQL: INSERT INTO `xt_history` (`user_id`,`uid`,`action_type`,`pdt`,`epoints`,`bz`,`did`,`type`,`allp`) VALUES ('111','1',25,1412521609,9,25,0,1,0) [ RunTime:0.003943s ]
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SHOW COLUMNS FROM `xt_times` [ RunTime:0.001480s ]
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007344s ]
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SELECT * FROM `xt_times` WHERE ( `benqi` = 1412524799 ) AND ( `type` = 0 ) LIMIT 1   [ RunTime:0.000224s ]
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SELECT * FROM `xt_times` WHERE type=0 ORDER BY id desc LIMIT 1   [ RunTime:0.000178s ]
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | SQL: INSERT INTO `xt_times` (`shangqi`,`benqi`,`is_count`,`type`) VALUES (1262275200,1412524799,0,0) [ RunTime:0.000193s ]
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | SQL: UPDATE xt_fck SET `b0`=b1+b2+b3+b4+b5+b6+b7+b8+b9+b10 [ RunTime:0.000227s ]
[ 2014-10-05T23:06:49+08:00 ] /index.php/YouZi/auditMenberAC | SQL: UPDATE xt_fck SET b2=0,b3=0,b4=0,b5=0,b6=0,b7=0,b8=0,b9=0 where is_fenh=1 [ RunTime:0.000195s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | SQL: UPDATE xt_fck SET agent_zz=agent_zz+b25 where b25<>0 [ RunTime:0.000232s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | SQL: UPDATE xt_fck SET `b0`=b1+b2+b3+b4+b5+b6+b7+b8+b9 [ RunTime:0.000284s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SHOW COLUMNS FROM `xt_bonus` [ RunTime:0.005892s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SELECT `id` FROM `xt_times` WHERE ( `type` = 0 ) ORDER BY id desc LIMIT 1   [ RunTime:0.000206s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SELECT * FROM `xt_fck` WHERE ( `is_tj` = 0 ) AND ( `is_pay` > 0 ) AND ( b0<>0 or b1<>0 or b2<>0 or b3<>0 or b4<>0 or b5<>0 or b6<>0 or b7<>0 or b8<>0 or b9<>0 or b10<>0 ) ORDER BY id asc  [ RunTime:0.000623s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | SQL: update xt_fck set agent_use=agent_use+29.70,zjj=zjj+b11+b12+b13+b14+b15+b16+b17+b18+b19,is_tj=1 where id=1 and b0=29.70 and is_tj=0 [ RunTime:0.000296s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SELECT * FROM `xt_bonus` WHERE ( `did` = '95' ) AND ( `uid` = '1' ) LIMIT 1   [ RunTime:0.000255s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | SQL: INSERT INTO `xt_bonus` (`e_date`,`s_date`,`user_id`,`did`,`uid`,`b0`,`b1`,`b2`,`b3`,`b4`,`b5`,`b6`,`b7`,`b8`,`b9`,`b10`,`b11`,`b12`,`b13`,`b14`,`b15`,`b16`,`b17`,`b18`,`b19`,`b20`,`b25`) VALUES (1412524799,1262275200,'100000','95','1','29.70','0.00','16.20','0.00','0.00','0.00','13.50','0.00','0.00','0.00','-5.50','0.00','30.00','0.00','0.00','0.00','25.00','0.00','0.00','0.00','0.00','19.80') [ RunTime:0.000229s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | SQL: update xt_fck set b0=0,b1=0,b2=0,b3=0,b4=0,b5=0,b6=0,b7=0,b8=0,b9=0,b10=0,b11=0,b12=0,b13=0,b14=0,b15=0,b16=0,b17=0,b18=0,b19=0,b20=0,b25=0,is_tj=0 where id=1 [ RunTime:0.000236s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | NOTIC: [2] mysql_num_rows(): supplied argument is not a valid MySQL result resource DbMysql.class.php 第 132 行.
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | NOTIC: [2] mysql_free_result(): supplied argument is not a valid MySQL result resource DbMysql.class.php 第 97 行.
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SHOW COLUMNS FROM `xt_times_bonus` [ RunTime:0.001008s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SELECT `b0`,`b1`,`b2`,`b3`,`b4`,`b5`,`b6`,`b7`,`b8`,`b9`,`b10` FROM `xt_fee` LIMIT 1   [ RunTime:0.000152s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SELECT * FROM `xt_times` ORDER BY id desc LIMIT 1   [ RunTime:0.000519s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SELECT SUM(b0) AS tp_sum FROM `xt_bonus` WHERE ( `did` = '95' ) LIMIT 1   [ RunTime:0.000411s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SELECT SUM(b1) AS tp_sum FROM `xt_bonus` WHERE ( `did` = '95' ) LIMIT 1   [ RunTime:0.000208s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SELECT SUM(b2) AS tp_sum FROM `xt_bonus` WHERE ( `did` = '95' ) LIMIT 1   [ RunTime:0.000183s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SELECT SUM(b3) AS tp_sum FROM `xt_bonus` WHERE ( `did` = '95' ) LIMIT 1   [ RunTime:0.000196s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SELECT SUM(b4) AS tp_sum FROM `xt_bonus` WHERE ( `did` = '95' ) LIMIT 1   [ RunTime:0.000179s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SELECT SUM(b5) AS tp_sum FROM `xt_bonus` WHERE ( `did` = '95' ) LIMIT 1   [ RunTime:0.000184s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SELECT SUM(b6) AS tp_sum FROM `xt_bonus` WHERE ( `did` = '95' ) LIMIT 1   [ RunTime:0.000176s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SELECT SUM(b7) AS tp_sum FROM `xt_bonus` WHERE ( `did` = '95' ) LIMIT 1   [ RunTime:0.000184s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SELECT SUM(b8) AS tp_sum FROM `xt_bonus` WHERE ( `did` = '95' ) LIMIT 1   [ RunTime:0.000194s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | SQL: SELECT * FROM `xt_times_bonus` WHERE did=0 LIMIT 1   [ RunTime:0.000240s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | SQL: INSERT INTO `xt_times_bonus` (`b0`,`b1`,`b2`,`b3`,`b4`,`b5`,`b6`,`b7`,`b8`,`did`,`s_date`,`e_date`) VALUES ('29.70','0.00','16.20','0.00','0.00','0.00','13.50','0.00','0.00','95','1262275200','1412524799') [ RunTime:0.000256s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | INFO: Tag[ view_template ] --START--
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | INFO: Run LocationTemplate Behavior [ RunTime:0.001614s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | INFO: Tag[ view_template ] --END-- [ RunTime:0.001716s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | INFO: Run ParseTemplate Behavior [ RunTime:0.020388s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | INFO: Tag[ view_parse ] --END-- [ RunTime:0.020470s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | INFO: Run ContentReplace Behavior [ RunTime:0.000967s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | INFO: Run TokenBuild Behavior [ RunTime:0.004288s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000783s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | INFO: Run ShowRuntime Behavior [ RunTime:0.001082s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007340s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | INFO: Tag[ view_end ] --START--
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | INFO: Run ShowPageTrace Behavior [ RunTime:0.001053s ]
[ 2014-10-05T23:06:50+08:00 ] /index.php/YouZi/auditMenberAC | INFO: Tag[ view_end ] --END-- [ RunTime:0.001129s ]
[ 2014-10-05T23:06:53+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ route_check ] --START--
[ 2014-10-05T23:06:53+08:00 ] /index.php/Public/LogOut/ | INFO: Run CheckRoute Behavior [ RunTime:0.005217s ]
[ 2014-10-05T23:06:53+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.005317s ]
[ 2014-10-05T23:06:53+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T23:06:53+08:00 ] /index.php/Public/LogOut/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001183s ]
[ 2014-10-05T23:06:53+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001259s ]
[ 2014-10-05T23:06:53+08:00 ] /index.php/Public/LogOut/ | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-05T23:06:53+08:00 ] /index.php/Public/LogOut/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-05T23:06:53+08:00 ] /index.php/Public/LogOut/ | NOTIC: [8] Array to string conversion CommonAction.class.php 第 160 行.
[ 2014-10-05T23:06:53+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_template ] --START--
[ 2014-10-05T23:06:53+08:00 ] /index.php/Public/LogOut/ | INFO: Run LocationTemplate Behavior [ RunTime:0.005038s ]
[ 2014-10-05T23:06:53+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.005180s ]
[ 2014-10-05T23:06:53+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T23:06:53+08:00 ] /index.php/Public/LogOut/ | INFO: Run ParseTemplate Behavior [ RunTime:0.019102s ]
[ 2014-10-05T23:06:53+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.019188s ]
[ 2014-10-05T23:06:53+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T23:06:53+08:00 ] /index.php/Public/LogOut/ | INFO: Run ContentReplace Behavior [ RunTime:0.000930s ]
[ 2014-10-05T23:06:53+08:00 ] /index.php/Public/LogOut/ | INFO: Run TokenBuild Behavior [ RunTime:0.000582s ]
[ 2014-10-05T23:06:53+08:00 ] /index.php/Public/LogOut/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000777s ]
[ 2014-10-05T23:06:53+08:00 ] /index.php/Public/LogOut/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001162s ]
[ 2014-10-05T23:06:53+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003663s ]
[ 2014-10-05T23:06:53+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_end ] --START--
[ 2014-10-05T23:06:53+08:00 ] /index.php/Public/LogOut/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001126s ]
[ 2014-10-05T23:06:53+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001220s ]
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/login/ | INFO: Tag[ route_check ] --START--
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/login/ | INFO: Run CheckRoute Behavior [ RunTime:0.001523s ]
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/login/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001624s ]
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/login/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/login/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001183s ]
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/login/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001273s ]
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/login/ | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/login/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/login/ | NOTIC: [8] Array to string conversion CommonAction.class.php 第 160 行.
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_template ] --START--
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/login/ | INFO: Run LocationTemplate Behavior [ RunTime:0.001458s ]
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001541s ]
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/login/ | INFO: Run ParseTemplate Behavior [ RunTime:0.019605s ]
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.019688s ]
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/login/ | INFO: Run ContentReplace Behavior [ RunTime:0.000978s ]
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/login/ | INFO: Run TokenBuild Behavior [ RunTime:0.004174s ]
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/login/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000858s ]
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/login/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001078s ]
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007293s ]
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_end ] --START--
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/login/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001047s ]
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001139s ]
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/verify/ | INFO: Tag[ route_check ] --START--
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/verify/ | INFO: Run CheckRoute Behavior [ RunTime:0.001501s ]
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/verify/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001601s ]
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/verify/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/verify/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001147s ]
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/verify/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001220s ]
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/verify/ | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/verify/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-05T23:06:55+08:00 ] /index.php/Public/verify/ | NOTIC: [8] Array to string conversion CommonAction.class.php 第 160 行.
