[ 2014-10-05T18:51:00+08:00 ] /index.php/Public/News/ | INFO: Tag[ route_check ] --START--
[ 2014-10-05T18:55:10+08:00 ] /index.php/Fck/jy_AC | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T18:55:10+08:00 ] /index.php/Fck/jy_AC | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.016925s ]
[ 2014-10-05T18:55:10+08:00 ] /index.php/Fck/jy_AC | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000751s ]
[ 2014-10-05T18:55:10+08:00 ] /index.php/Fck/jy_AC | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.009075s ]
[ 2014-10-05T18:55:10+08:00 ] /index.php/Fck/jy_AC | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000649s ]
[ 2014-10-05T18:55:10+08:00 ] /index.php/Fck/jy_AC | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T18:55:10+08:00 ] /index.php/Fck/jy_AC | SQL: SHOW COLUMNS FROM `xt_jydt` [ RunTime:0.007250s ]
[ 2014-10-05T18:55:10+08:00 ] /index.php/Fck/jy_AC | SQL: SELECT `str6` FROM `xt_fee` LIMIT 1   [ RunTime:0.000366s ]
[ 2014-10-05T18:55:10+08:00 ] /index.php/Fck/jy_AC | SQL: SELECT `agent_use`,`passopen` FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.000472s ]
[ 2014-10-05T18:55:10+08:00 ] /index.php/Fck/jy_AC | SQL: INSERT INTO `xt_jydt` (`uid`,`agent_use`,`zhen_use`,`shui_use`,`time`) VALUES ('1','900',900,0,1412506510) [ RunTime:0.002337s ]
[ 2014-10-05T18:55:10+08:00 ] /index.php/Fck/jy_AC | SQL: update xt_fck set agent_use=agent_use-900 where id=1 [ RunTime:0.000446s ]
[ 2014-10-05T18:55:10+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ view_template ] --START--
[ 2014-10-05T18:55:10+08:00 ] /index.php/Fck/jy_AC | INFO: Run LocationTemplate Behavior [ RunTime:0.005232s ]
[ 2014-10-05T18:55:10+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ view_template ] --END-- [ RunTime:0.005398s ]
[ 2014-10-05T18:55:10+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T18:55:10+08:00 ] /index.php/Fck/jy_AC | INFO: Run ParseTemplate Behavior [ RunTime:0.033132s ]
[ 2014-10-05T18:55:10+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ view_parse ] --END-- [ RunTime:0.033297s ]
[ 2014-10-05T18:55:10+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T18:55:10+08:00 ] /index.php/Fck/jy_AC | INFO: Run ContentReplace Behavior [ RunTime:0.000756s ]
[ 2014-10-05T18:55:10+08:00 ] /index.php/Fck/jy_AC | INFO: Run TokenBuild Behavior [ RunTime:0.000846s ]
[ 2014-10-05T18:55:10+08:00 ] /index.php/Fck/jy_AC | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000630s ]
[ 2014-10-05T18:55:10+08:00 ] /index.php/Fck/jy_AC | INFO: Run ShowRuntime Behavior [ RunTime:0.001330s ]
[ 2014-10-05T18:55:10+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004058s ]
[ 2014-10-05T18:55:10+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ view_end ] --START--
[ 2014-10-05T18:55:10+08:00 ] /index.php/Fck/jy_AC | INFO: Run ShowPageTrace Behavior [ RunTime:0.001047s ]
[ 2014-10-05T18:55:10+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ view_end ] --END-- [ RunTime:0.001188s ]
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ route_check ] --START--
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | INFO: Run CheckRoute Behavior [ RunTime:0.005791s ]
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ route_check ] --END-- [ RunTime:0.005986s ]
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001304s ]
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001540s ]
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.017192s ]
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000616s ]
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.008535s ]
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000417s ]
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | SQL: SHOW COLUMNS FROM `xt_jydt` [ RunTime:0.003090s ]
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | NOTIC: [8] Undefined index:  isp FckAction.class.php 第 40 行.
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `str6` FROM `xt_fee` LIMIT 1   [ RunTime:0.000406s ]
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT * FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.000987s ]
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT * FROM `xt_jydt` WHERE uid=1 ORDER BY id desc  [ RunTime:0.004355s ]
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT * FROM `xt_jydt` WHERE uid!=1 and status=0 ORDER BY id desc  [ RunTime:0.000449s ]
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_template ] --START--
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | INFO: Run LocationTemplate Behavior [ RunTime:0.000934s ]
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_template ] --END-- [ RunTime:0.001091s ]
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | INFO: Run ParseTemplate Behavior [ RunTime:0.071409s ]
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_parse ] --END-- [ RunTime:0.071656s ]
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | INFO: Run ContentReplace Behavior [ RunTime:0.000922s ]
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | INFO: Run TokenBuild Behavior [ RunTime:0.001065s ]
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000510s ]
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | INFO: Run ShowRuntime Behavior [ RunTime:0.004840s ]
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007831s ]
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_end ] --START--
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | INFO: Run ShowPageTrace Behavior [ RunTime:0.001059s ]
[ 2014-10-05T18:55:12+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_end ] --END-- [ RunTime:0.001206s ]
[ 2014-10-05T18:55:14+08:00 ] /index.php/js/ie-css3.htc | ERR: (ThinkException) 无法加载模块js
[ 2014-10-05T18:56:05+08:00 ] /index.php/Public/cody/c_id/3 | INFO: Tag[ route_check ] --START--
[ 2014-10-05T18:56:05+08:00 ] /index.php/Public/cody/c_id/3 | INFO: Run CheckRoute Behavior [ RunTime:0.006579s ]
[ 2014-10-05T18:56:05+08:00 ] /index.php/Public/cody/c_id/3 | INFO: Tag[ route_check ] --END-- [ RunTime:0.006771s ]
[ 2014-10-05T18:56:05+08:00 ] /index.php/Public/cody/c_id/3 | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T18:56:05+08:00 ] /index.php/Public/cody/c_id/3 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001862s ]
[ 2014-10-05T18:56:05+08:00 ] /index.php/Public/cody/c_id/3 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002004s ]
[ 2014-10-05T18:56:05+08:00 ] /index.php/Public/cody/c_id/3 | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-05T18:56:05+08:00 ] /index.php/Public/cody/c_id/3 | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-05T18:56:05+08:00 ] /index.php/Public/cody/c_id/3 | NOTIC: [8] Array to string conversion CommonAction.class.php 第 160 行.
[ 2014-10-05T18:56:05+08:00 ] /index.php/Public/codys/Urlsz/3 | INFO: Tag[ route_check ] --START--
[ 2014-10-05T18:56:05+08:00 ] /index.php/Public/codys/Urlsz/3 | INFO: Run CheckRoute Behavior [ RunTime:0.001775s ]
[ 2014-10-05T18:56:05+08:00 ] /index.php/Public/codys/Urlsz/3 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001948s ]
[ 2014-10-05T18:56:05+08:00 ] /index.php/Public/codys/Urlsz/3 | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T18:56:05+08:00 ] /index.php/Public/codys/Urlsz/3 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.004823s ]
[ 2014-10-05T18:56:05+08:00 ] /index.php/Public/codys/Urlsz/3 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.004966s ]
[ 2014-10-05T18:56:05+08:00 ] /index.php/Public/codys/Urlsz/3 | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-05T18:56:05+08:00 ] /index.php/Public/codys/Urlsz/3 | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-05T18:56:05+08:00 ] /index.php/Public/codys/Urlsz/3 | NOTIC: [8] Array to string conversion CommonAction.class.php 第 160 行.
[ 2014-10-05T18:56:05+08:00 ] /index.php/Public/codys/Urlsz/3 | NOTIC: [8] Undefined index:  Urlsz PublicAction.class.php 第 630 行.
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | INFO: Tag[ route_check ] --START--
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | INFO: Run CheckRoute Behavior [ RunTime:0.001856s ]
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | INFO: Tag[ route_check ] --END-- [ RunTime:0.002113s ]
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001224s ]
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001363s ]
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | NOTIC: [8] Array to string conversion CommonAction.class.php 第 160 行.
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.013865s ]
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000654s ]
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.005233s ]
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000534s ]
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | NOTIC: [8] Undefined index:  name PublicAction.class.php 第 259 行.
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | SQL: SELECT * FROM `xt_fck` WHERE id=1 LIMIT 1   [ RunTime:0.001049s ]
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | SQL: SELECT `s4`,`s10` FROM `xt_fee` LIMIT 1   [ RunTime:0.000531s ]
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | INFO: Tag[ view_template ] --START--
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | INFO: Run LocationTemplate Behavior [ RunTime:0.005889s ]
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | INFO: Tag[ view_template ] --END-- [ RunTime:0.006048s ]
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | INFO: Run ParseTemplate Behavior [ RunTime:0.046265s ]
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | INFO: Tag[ view_parse ] --END-- [ RunTime:0.046544s ]
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | INFO: Run ContentReplace Behavior [ RunTime:0.007358s ]
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | INFO: Run TokenBuild Behavior [ RunTime:0.001652s ]
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001122s ]
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | INFO: Run ShowRuntime Behavior [ RunTime:0.005412s ]
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | INFO: Tag[ view_filter ] --END-- [ RunTime:0.016067s ]
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | INFO: Tag[ view_end ] --START--
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | INFO: Run ShowPageTrace Behavior [ RunTime:0.001856s ]
[ 2014-10-05T18:56:06+08:00 ] /index.php/Public/pprofile | INFO: Tag[ view_end ] --END-- [ RunTime:0.001997s ]
[ 2014-10-05T18:56:31+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ route_check ] --START--
[ 2014-10-05T18:56:31+08:00 ] /index.php/Public/LogOut/ | INFO: Run CheckRoute Behavior [ RunTime:0.001961s ]
[ 2014-10-05T18:56:31+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.002155s ]
[ 2014-10-05T18:56:31+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T18:56:31+08:00 ] /index.php/Public/LogOut/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001983s ]
[ 2014-10-05T18:56:31+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002133s ]
[ 2014-10-05T18:56:31+08:00 ] /index.php/Public/LogOut/ | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-05T18:56:31+08:00 ] /index.php/Public/LogOut/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-05T18:56:31+08:00 ] /index.php/Public/LogOut/ | NOTIC: [8] Array to string conversion CommonAction.class.php 第 160 行.
[ 2014-10-05T18:56:31+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_template ] --START--
[ 2014-10-05T18:56:31+08:00 ] /index.php/Public/LogOut/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000803s ]
[ 2014-10-05T18:56:31+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000953s ]
[ 2014-10-05T18:56:31+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T18:56:31+08:00 ] /index.php/Public/LogOut/ | INFO: Run ParseTemplate Behavior [ RunTime:0.029956s ]
[ 2014-10-05T18:56:31+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.030120s ]
[ 2014-10-05T18:56:31+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T18:56:31+08:00 ] /index.php/Public/LogOut/ | INFO: Run ContentReplace Behavior [ RunTime:0.000831s ]
[ 2014-10-05T18:56:31+08:00 ] /index.php/Public/LogOut/ | INFO: Run TokenBuild Behavior [ RunTime:0.004560s ]
[ 2014-10-05T18:56:31+08:00 ] /index.php/Public/LogOut/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000551s ]
[ 2014-10-05T18:56:31+08:00 ] /index.php/Public/LogOut/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001258s ]
[ 2014-10-05T18:56:31+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007609s ]
[ 2014-10-05T18:56:31+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_end ] --START--
[ 2014-10-05T18:56:31+08:00 ] /index.php/Public/LogOut/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001047s ]
[ 2014-10-05T18:56:31+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001183s ]
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Tag[ route_check ] --START--
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Run CheckRoute Behavior [ RunTime:0.002170s ]
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.002362s ]
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001313s ]
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001504s ]
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | NOTIC: [8] Array to string conversion CommonAction.class.php 第 160 行.
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_template ] --START--
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Run LocationTemplate Behavior [ RunTime:0.005398s ]
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.005557s ]
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Run ParseTemplate Behavior [ RunTime:0.032636s ]
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.032805s ]
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Run ContentReplace Behavior [ RunTime:0.000888s ]
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Run TokenBuild Behavior [ RunTime:0.000996s ]
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000533s ]
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Run ShowRuntime Behavior [ RunTime:0.004807s ]
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007807s ]
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_end ] --START--
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001059s ]
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001194s ]
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Tag[ route_check ] --START--
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Run CheckRoute Behavior [ RunTime:0.005617s ]
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.005809s ]
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001288s ]
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001427s ]
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | NOTIC: [8] Array to string conversion CommonAction.class.php 第 160 行.
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_template ] --START--
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Run LocationTemplate Behavior [ RunTime:0.001070s ]
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001216s ]
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Run ParseTemplate Behavior [ RunTime:0.036541s ]
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.036716s ]
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Run ContentReplace Behavior [ RunTime:0.000882s ]
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Run TokenBuild Behavior [ RunTime:0.001033s ]
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000678s ]
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001130s ]
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004134s ]
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_end ] --START--
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001033s ]
[ 2014-10-05T18:56:32+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001170s ]
[ 2014-10-05T18:56:33+08:00 ] /index.php/Public/verify/ | INFO: Tag[ route_check ] --START--
[ 2014-10-05T18:56:33+08:00 ] /index.php/Public/verify/ | INFO: Run CheckRoute Behavior [ RunTime:0.001959s ]
[ 2014-10-05T18:56:33+08:00 ] /index.php/Public/verify/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.002150s ]
[ 2014-10-05T18:56:33+08:00 ] /index.php/Public/verify/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T18:56:33+08:00 ] /index.php/Public/verify/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001260s ]
[ 2014-10-05T18:56:33+08:00 ] /index.php/Public/verify/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001406s ]
