[ 2014-10-23T14:06:42+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | INFO: Tag[ route_check ] --START--
[ 2014-10-23T14:26:13+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 17 YouZiAction.class.php 第 2185 行.
[ 2014-10-23T14:26:13+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 18 YouZiAction.class.php 第 2185 行.
[ 2014-10-23T14:26:13+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 19 YouZiAction.class.php 第 2185 行.
[ 2014-10-23T14:26:13+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 20 YouZiAction.class.php 第 2185 行.
[ 2014-10-23T14:26:13+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined index: b21 YouZiAction.class.php 第 2185 行.
[ 2014-10-23T14:26:13+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 21 YouZiAction.class.php 第 2185 行.
[ 2014-10-23T14:26:13+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined index: b22 YouZiAction.class.php 第 2185 行.
[ 2014-10-23T14:26:13+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 22 YouZiAction.class.php 第 2185 行.
[ 2014-10-23T14:26:13+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined index: b23 YouZiAction.class.php 第 2185 行.
[ 2014-10-23T14:26:13+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 23 YouZiAction.class.php 第 2185 行.
[ 2014-10-23T14:26:13+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined index: b24 YouZiAction.class.php 第 2185 行.
[ 2014-10-23T14:26:13+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 24 YouZiAction.class.php 第 2185 行.
[ 2014-10-23T14:26:13+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined offset: 25 YouZiAction.class.php 第 2185 行.
[ 2014-10-23T14:26:13+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Tag[ view_template ] --START--
[ 2014-10-23T14:26:13+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Run LocationTemplate Behavior [ RunTime:0.001221s ]
[ 2014-10-23T14:26:13+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Tag[ view_template ] --END-- [ RunTime:0.001361s ]
[ 2014-10-23T14:26:13+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Tag[ view_parse ] --START--
[ 2014-10-23T14:26:13+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | NOTIC: [8] Undefined variable: PP 98232c7a73d1f9366d2862189f9eb65f.php 第 100 行.
[ 2014-10-23T14:26:13+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Run ParseTemplate Behavior [ RunTime:0.021268s ]
[ 2014-10-23T14:26:13+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Tag[ view_parse ] --END-- [ RunTime:0.021350s ]
[ 2014-10-23T14:26:13+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Tag[ view_filter ] --START--
[ 2014-10-23T14:26:13+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Run ContentReplace Behavior [ RunTime:0.000641s ]
[ 2014-10-23T14:26:13+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Run TokenBuild Behavior [ RunTime:0.000655s ]
[ 2014-10-23T14:26:13+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000442s ]
[ 2014-10-23T14:26:13+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Run ShowRuntime Behavior [ RunTime:0.000833s ]
[ 2014-10-23T14:26:13+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002784s ]
[ 2014-10-23T14:26:13+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Tag[ view_end ] --START--
[ 2014-10-23T14:26:13+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Run ShowPageTrace Behavior [ RunTime:0.000675s ]
[ 2014-10-23T14:26:13+08:00 ] /ak911/index.php/YouZi/adminFinanceTable | INFO: Tag[ view_end ] --END-- [ RunTime:0.000760s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | INFO: Tag[ route_check ] --START--
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | INFO: Run CheckRoute Behavior [ RunTime:0.001581s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001752s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | INFO: Tag[ app_begin ] --START--
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001284s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001423s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.017584s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000403s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.010065s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000488s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000440s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | NOTIC: [8] Undefined index: Urlsz YouZiAction.class.php 第 40 行.
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Tag[ route_check ] --START--
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Run CheckRoute Behavior [ RunTime:0.001553s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Tag[ route_check ] --END-- [ RunTime:0.001718s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Tag[ app_begin ] --START--
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001172s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001300s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.009242s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000396s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.007538s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000457s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000299s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | NOTIC: [8] Undefined index: UserID YouZiAction.class.php 第 349 行.
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | SQL: SELECT COUNT(*) AS tp_count FROM `xt_fck` WHERE ( `is_pay` = 0 ) LIMIT 1   [ RunTime:0.000345s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | SQL: SELECT * FROM `xt_fck` WHERE ( `is_pay` = 0 ) ORDER BY is_pay,id,rdt desc LIMIT 0,10   [ RunTime:0.001368s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | SQL: SELECT * FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000508s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Tag[ view_template ] --START--
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Run LocationTemplate Behavior [ RunTime:0.001358s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Tag[ view_template ] --END-- [ RunTime:0.001486s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Tag[ view_parse ] --START--
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Run ParseTemplate Behavior [ RunTime:0.015770s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Tag[ view_parse ] --END-- [ RunTime:0.015881s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Tag[ view_filter ] --START--
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Run ContentReplace Behavior [ RunTime:0.000630s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Run TokenBuild Behavior [ RunTime:0.000765s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000738s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Run ShowRuntime Behavior [ RunTime:0.001053s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003486s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Tag[ view_end ] --START--
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Run ShowPageTrace Behavior [ RunTime:0.000851s ]
[ 2014-10-23T14:26:14+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Tag[ view_end ] --END-- [ RunTime:0.000984s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/2 | INFO: Tag[ route_check ] --START--
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/2 | INFO: Run CheckRoute Behavior [ RunTime:0.000839s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/2 | INFO: Tag[ route_check ] --END-- [ RunTime:0.000931s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/2 | INFO: Tag[ app_begin ] --START--
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/2 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000689s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/2 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000761s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/2 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/2 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/2 | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.008291s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/2 | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000420s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/2 | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.006004s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/2 | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000344s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/2 | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/2 | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000311s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/2 | NOTIC: [8] Undefined index: Urlsz YouZiAction.class.php 第 40 行.
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ route_check ] --START--
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Run CheckRoute Behavior [ RunTime:0.000948s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ route_check ] --END-- [ RunTime:0.001052s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ app_begin ] --START--
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001127s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001217s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.008961s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000300s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.006211s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000460s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000312s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | NOTIC: [8] Undefined index: UserID YouZiAction.class.php 第 722 行.
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | NOTIC: [8] Undefined index: type YouZiAction.class.php 第 723 行.
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | SQL: SELECT COUNT(*) AS tp_count FROM `xt_fck` WHERE ( `is_pay` >= 1 ) LIMIT 1   [ RunTime:0.000352s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | SQL: SELECT * FROM `xt_fck` WHERE ( `is_pay` >= 1 ) ORDER BY pdt desc,id desc LIMIT 0,20   [ RunTime:0.001273s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | SQL: SELECT * FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000440s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ view_template ] --START--
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Run LocationTemplate Behavior [ RunTime:0.001497s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ view_template ] --END-- [ RunTime:0.001609s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ view_parse ] --START--
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Run ParseTemplate Behavior [ RunTime:0.012684s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ view_parse ] --END-- [ RunTime:0.012775s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ view_filter ] --START--
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Run ContentReplace Behavior [ RunTime:0.000611s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Run TokenBuild Behavior [ RunTime:0.000664s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000479s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Run ShowRuntime Behavior [ RunTime:0.000653s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002619s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ view_end ] --START--
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Run ShowPageTrace Behavior [ RunTime:0.000590s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ view_end ] --END-- [ RunTime:0.000668s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/10 | INFO: Tag[ route_check ] --START--
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/10 | INFO: Run CheckRoute Behavior [ RunTime:0.000641s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/10 | INFO: Tag[ route_check ] --END-- [ RunTime:0.000737s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/10 | INFO: Tag[ app_begin ] --START--
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/10 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000520s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/10 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000593s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/10 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/10 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/10 | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007164s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/10 | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000382s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/10 | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.005812s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/10 | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000252s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/10 | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/10 | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000201s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/10 | NOTIC: [8] Undefined index: Urlsz YouZiAction.class.php 第 40 行.
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminAgents | INFO: Tag[ route_check ] --START--
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminAgents | INFO: Run CheckRoute Behavior [ RunTime:0.000989s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminAgents | INFO: Tag[ route_check ] --END-- [ RunTime:0.001100s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminAgents | INFO: Tag[ app_begin ] --START--
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminAgents | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000621s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminAgents | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000699s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminAgents | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminAgents | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminAgents | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.006983s ]
[ 2014-10-23T14:26:15+08:00 ] /ak911/index.php/YouZi/adminAgents | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000314s ]
[ 2014-10-23T14:26:16+08:00 ] /ak911/index.php/YouZi/adminAgents | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.005867s ]
[ 2014-10-23T14:26:16+08:00 ] /ak911/index.php/YouZi/adminAgents | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000272s ]
[ 2014-10-23T14:26:16+08:00 ] /ak911/index.php/YouZi/adminAgents | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-23T14:26:16+08:00 ] /ak911/index.php/YouZi/adminAgents | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000197s ]
[ 2014-10-23T14:26:16+08:00 ] /ak911/index.php/YouZi/adminAgents | NOTIC: [8] Undefined index: UserID YouZiAction.class.php 第 4081 行.
[ 2014-10-23T14:26:16+08:00 ] /ak911/index.php/YouZi/adminAgents | SQL: SELECT COUNT(*) AS tp_count FROM `xt_fck` WHERE ( `is_agent` > 0 ) LIMIT 1   [ RunTime:0.000222s ]
